

*SVYNAM SECTION001
*DATEUR 22/07/2021
*SVYCOM  ;Explo 1 : 22/07/2021 Guy L / Brigitte A / Eric R / Laurent S / Alex;D:\01 Synology Drive [Blade 15
*SVYTEA                                         
*UNITS INCLINATION D
*UNITS COMPASS D
*UNITS LENGTH M
*DIVING N
*DimInStation T
*DECLIN TO ADD 2.24
; FROM TO LENGTH BEARING INC LEFT UP DOWN RIGHT FLAGS COMMENTS
00	00	0.00	0.00  	0.00  	1.03	0.93	0.98	0.96	;Point 00 Entrée vertical falaise;D:\01 Synology Drive [Blade 15]\00 A Classer sur [Cloud]\Grotte En sait tout (39)\P1020159.JPG
I16	I17	1.67	89.20 	15.20 	0.40	0.36	0.39	1.33	;Fin topo du 21/07 marqué;


*SVYNAM SECTION002
*DATEUR 30/09/2021
*SVYCOM  ;Explo 2 distoX2 Alex, avec Brigitte A;
*SVYTEA                                         
*UNITS INCLINATION D
*UNITS COMPASS D
*UNITS LENGTH M
*DIVING N
*DimInStation T
*DECLIN TO ADD 2.27
; FROM TO LENGTH BEARING INC LEFT UP DOWN RIGHT FLAGS COMMENTS
I17	*	0.41	358.20	12.20 	*	*	*	*	
I17	*	0.23	147.80	11.50 	*	*	*	*	
I17	*	0.55	16.00 	79.80 	*	*	*	*	
I17	*	1.16	103.50	-85.60	*	*	*	*	
I17	*	0.63	5.10  	-3.40 	*	*	*	*	
I17	*	0.36	174.80	5.90  	*	*	*	*	
I17	*	0.39	23.80 	89.00 	*	*	*	*	
I17	*	1.33	72.80 	-88.60	*	*	*	*	
I17	J1	4.37	93.10 	3.00  	0.22	0.72	1.17	1.19	;depart topo 30 09 2021 distox Alex;
J1	*	0.25	15.10 	-0.30 	*	*	*	*	
J1	*	0.81	197.80	1.20  	*	*	*	*	
J1	*	1.18	160.20	84.20 	*	*	*	*	
J1	*	1.19	115.90	-86.40	*	*	*	*	
J1	J2	2.83	178.30	6.10  	0.23	0.99	0.64	0.77	
J2	*	0.23	82.00 	0.10  	*	*	*	*	
J2	*	0.99	258.10	-1.80 	*	*	*	*	
J2	*	0.64	286.80	83.50 	*	*	*	*	
J2	*	0.77	334.30	-87.10	*	*	*	*	
J2	J3	1.87	167.80	8.90  	0.75	0.21	0.61	1.01	
J3	*	0.80	27.70 	2.50  	*	*	*	*	
J3	*	0.24	200.50	0.50  	*	*	*	*	
J3	*	0.63	1.30  	75.40 	*	*	*	*	
J3	*	1.01	102.90	-85.90	*	*	*	*	
J3	J4	2.86	108.10	14.00 	0.38	0.48	0.64	0.64	;Arret sur colmatage glaise argile;
J4	*	0.38	13.00 	-0.10 	*	*	*	*	
J4	*	0.48	202.50	1.20  	*	*	*	*	
J4	*	0.64	287.20	84.30 	*	*	*	*	
J4	*	0.65	101.40	-80.60	*	*	*	*	
I17	I18	5.44	304.70	-0.40 	0.48	0.27	0.63	1.16	;Vers aval;
I18	*	0.50	223.40	0.80  	*	*	*	*	
I18	*	0.28	40.90 	-3.40 	*	*	*	*	
I18	*	0.63	322.30	85.80 	*	*	*	*	
I18	*	1.16	157.40	-87.10	*	*	*	*	
I18	I19	5.36	292.20	-0.80 	0.71	0.26	0.44	1.12	
I19	*	0.72	208.60	3.40  	*	*	*	*	
I19	*	0.26	26.40 	2.20  	*	*	*	*	
I19	*	0.44	286.00	85.60 	*	*	*	*	
I19	*	1.12	113.90	-85.90	*	*	*	*	
I19	I20	2.43	286.10	3.80  	0.68	0.66	0.66	1.33	
I20	*	0.69	181.30	1.40  	*	*	*	*	
I20	*	0.67	357.90	-1.80 	*	*	*	*	
I20	*	0.66	264.00	84.50 	*	*	*	*	
I20	*	1.33	32.30 	-86.80	*	*	*	*	
I20	I21	1.31	233.40	4.60  	0.21	0.46	0.87	1.47	
I21	*	0.24	202.50	3.60  	*	*	*	*	
I21	*	0.49	13.80 	-4.20 	*	*	*	*	
I21	*	0.87	29.90 	87.00 	*	*	*	*	
I21	*	1.47	336.80	-87.30	*	*	*	*	
I21	I22	2.05	294.00	-8.00 	0.19	0.74	1.83	1.53	
I22	*	0.23	259.90	4.00  	*	*	*	*	
I22	*	0.83	72.50 	3.50  	*	*	*	*	
I22	*	1.84	54.90 	82.70 	*	*	*	*	
I22	*	1.54	74.50 	-84.50	*	*	*	*	
I22	KK1	5.16	337.30	57.70 	1.00	1.00	2.00	5.00	;Puits + etroit et calcifié;
I22	L1	5.80	48.40 	2.00  	*	*	0.56	1.18	;Bas puits, calcite;
L1	*	1.04	154.30	2.30  	*	*	*	*	
L1	*	0.60	327.00	8.10  	*	*	*	*	
L1	*	0.56	61.20 	83.00 	*	*	*	*	
L1	*	1.18	358.00	-85.30	*	*	*	*	
L1	L2	3.31	271.20	0.70  	1.19	0.67	0.51	1.08	;Arrêt colmatage calcite, chauves souris;
L2	*	1.25	199.10	-1.80 	*	*	*	*	
L2	*	0.76	29.30 	4.30  	*	*	*	*	
L2	*	0.52	336.00	82.00 	*	*	*	*	
L2	*	1.08	258.70	-86.40	*	*	*	*	
I22	I23	1.64	348.50	-25.20	*	0.84	3.01	1.39	;Méandre principal;
I23	*	1.12	164.80	10.50 	*	*	*	*	
I23	*	0.95	311.90	5.30  	*	*	*	*	
I23	*	3.02	213.40	84.50 	*	*	*	*	
I23	*	1.39	95.20 	-87.90	*	*	*	*	
I23	I24	3.46	242.10	2.50  	0.25	0.43	2.28	0.43	
I24	*	0.26	210.80	13.60 	*	*	*	*	
I24	*	0.43	17.40 	-7.30 	*	*	*	*	
I24	*	2.28	102.10	86.50 	*	*	*	*	
I24	*	0.43	34.40 	-87.70	*	*	*	*	
I24	I25	2.31	333.60	16.40 	0.64	0.23	2.57	1.22	
I25	*	0.66	210.50	11.70 	*	*	*	*	
I25	*	0.23	36.30 	-0.80 	*	*	*	*	
I25	*	2.57	79.10 	87.20 	*	*	*	*	
I25	*	1.22	191.50	-87.20	*	*	*	*	
I25	I26	2.84	286.30	12.20 	0.41	0.22	2.13	1.04	
I26	*	0.43	191.60	12.20 	*	*	*	*	
I26	*	0.23	10.00 	5.80  	*	*	*	*	
I26	*	2.15	75.80 	82.40 	*	*	*	*	
I26	*	1.04	207.80	-87.00	*	*	*	*	
I26	I27	1.58	250.70	9.00  	0.60	0.20	2.14	1.47	
I27	*	0.61	123.00	4.70  	*	*	*	*	
I27	*	0.22	315.60	-1.30 	*	*	*	*	
I27	*	2.15	248.20	85.00 	*	*	*	*	
I27	*	1.49	165.60	-79.60	*	*	*	*	
I27	I28	2.58	156.40	-1.00 	0.56	0.23	2.07	1.64	
I28	*	0.57	24.20 	3.40  	*	*	*	*	
I28	*	0.23	213.60	0.20  	*	*	*	*	
I28	*	2.10	296.00	80.20 	*	*	*	*	
I28	*	1.65	86.70 	-84.00	*	*	*	*	
I28	I29	3.40	88.90 	3.10  	0.21	0.66	2.04	1.82	
I29	*	0.23	32.60 	12.70 	*	*	*	*	
I29	*	0.66	224.70	1.90  	*	*	*	*	
I29	*	2.04	22.30 	86.80 	*	*	*	*	
I29	*	1.84	88.70 	-82.40	*	*	*	*	
I29	I30	1.53	189.80	-12.20	0.20	0.40	2.37	1.49	
I30	*	0.23	170.20	9.30  	*	*	*	*	
I30	*	0.44	349.30	0.20  	*	*	*	*	
I30	*	2.38	24.70 	84.50 	*	*	*	*	
I30	*	1.49	19.20 	-87.80	*	*	*	*	
I30	I31	2.03	278.60	2.20  	0.51	0.22	2.48	1.51	
I31	*	0.51	162.70	6.40  	*	*	*	*	
I31	*	0.23	357.50	-2.20 	*	*	*	*	
I31	*	2.57	67.90 	74.60 	*	*	*	*	
I31	*	1.52	176.50	-82.20	*	*	*	*	
I31	I32	4.19	225.10	5.70  	0.28	0.19	2.69	1.70	
I32	*	0.29	139.10	-0.90 	*	*	*	*	
I32	*	0.21	326.70	7.00  	*	*	*	*	
I32	*	2.69	284.60	87.10 	*	*	*	*	
I32	*	1.72	217.90	-80.30	*	*	*	*	
I32	I33	2.99	204.30	42.70 	*	0.43	0.68	3.48	;Petite escalade dans le méandre ;
I33	*	0.23	208.10	1.20  	*	*	*	*	
I33	*	0.51	17.10 	3.60  	*	*	*	*	
I33	*	0.69	295.40	82.20 	*	*	*	*	
I33	*	3.68	328.40	-70.90	*	*	*	*	
I33	I34	2.94	303.40	6.50  	0.67	0.21	0.34	3.96	
I34	*	0.68	171.60	9.40  	*	*	*	*	
I34	*	0.29	316.80	-4.70 	*	*	*	*	
I34	*	4.01	204.60	-81.20	*	*	*	*	
I34	*	0.34	177.00	81.50 	*	*	*	*	
I34	I35	3.06	234.60	-7.60 	0.22	0.75	0.83	2.37	
I35	*	0.24	221.30	-2.60 	*	*	*	*	
I35	*	0.75	19.80 	1.00  	*	*	*	*	
I35	*	2.40	27.40 	-80.40	*	*	*	*	
I35	*	0.84	306.80	80.70 	*	*	*	*	
I35	I36	2.99	343.10	2.60  	0.54	0.20	0.90	2.37	
I36	*	0.57	234.30	2.30  	*	*	*	*	
I36	*	0.20	41.80 	-1.30 	*	*	*	*	
I36	*	0.92	198.60	78.50 	*	*	*	*	
I36	*	2.46	216.10	-74.50	*	*	*	*	
I36	I37	1.87	271.00	-9.10 	0.56	0.24	0.83	2.26	
I37	*	0.61	106.40	0.20  	*	*	*	*	
I37	*	0.24	301.40	0.40  	*	*	*	*	
I37	*	0.83	62.50 	88.40 	*	*	*	*	
I37	*	2.26	343.70	-86.80	*	*	*	*	
I37	I38	1.80	167.30	15.20 	0.21	0.53	0.49	3.31	
I38	*	0.23	142.20	7.00  	*	*	*	*	
I38	*	0.56	320.20	-6.60 	*	*	*	*	
I38	*	0.49	309.20	85.10 	*	*	*	*	
I38	*	3.41	281.30	-76.20	*	*	*	*	
I38	I39	4.10	257.10	-3.70 	0.24	0.49	0.97	1.75	
I39	*	0.25	184.20	10.30 	*	*	*	*	
I39	*	0.49	352.00	-4.90 	*	*	*	*	
I39	*	1.00	35.70 	76.80 	*	*	*	*	
I39	*	1.77	234.80	-80.70	*	*	*	*	
I39	I40	4.18	278.40	10.70 	0.62	0.24	0.22	3.15	
I40	*	0.65	135.20	-7.80 	*	*	*	*	
I40	*	0.25	318.50	6.60  	*	*	*	*	
I40	*	0.23	152.80	70.40 	*	*	*	*	
I40	*	3.32	182.30	-71.50	*	*	*	*	
I40	I41	2.23	204.10	-4.10 	0.19	0.52	0.39	2.61	
I41	*	0.20	149.80	10.40 	*	*	*	*	
I41	*	0.53	324.80	2.80  	*	*	*	*	
I41	*	0.39	290.60	85.00 	*	*	*	*	
I41	*	2.72	205.50	-73.40	*	*	*	*	
I41	I42	1.57	247.20	-10.50	0.20	0.63	0.80	2.51	
I42	*	0.22	96.50 	9.20  	*	*	*	*	
I42	*	0.73	271.60	5.30  	*	*	*	*	
I42	*	0.80	230.90	87.40 	*	*	*	*	
I42	*	2.60	124.40	-74.60	*	*	*	*	
I42	I43	2.87	176.80	6.40  	0.21	0.50	0.28	1.18	
I43	*	0.22	130.20	7.90  	*	*	*	*	
I43	*	0.56	318.80	11.60 	*	*	*	*	
I43	*	0.28	331.30	85.70 	*	*	*	*	
I43	*	1.18	335.00	-85.00	*	*	*	*	
I43	I44	2.25	234.70	-4.40 	0.20	0.52	0.54	2.88	
I44	*	0.26	230.80	-0.10 	*	*	*	*	
I44	*	0.62	42.80 	5.70  	*	*	*	*	
I44	*	0.54	354.80	85.80 	*	*	*	*	
I44	*	2.92	321.00	-80.10	*	*	*	*	
I44	I45	1.94	327.50	1.70  	0.54	0.18	0.48	2.45	
I45	*	0.56	205.80	8.60  	*	*	*	*	
I45	*	0.19	21.10 	14.00 	*	*	*	*	
I45	*	0.48	217.40	83.00 	*	*	*	*	
I45	*	2.59	286.40	-70.90	*	*	*	*	
I45	I46	1.57	290.30	4.20  	*	0.15	0.64	2.43	
I46	*	0.23	295.20	3.30  	*	*	*	*	
I46	*	0.77	87.70 	4.40  	*	*	*	*	
I46	*	0.64	28.20 	86.40 	*	*	*	*	
I46	*	2.44	356.50	-83.90	*	*	*	*	
I46	I47	3.75	22.50 	-20.40	0.84	0.27	2.38	1.56	
I47	*	1.02	248.40	5.70  	*	*	*	*	
I47	*	0.30	78.90 	12.70 	*	*	*	*	
I47	*	2.41	274.60	81.20 	*	*	*	*	
I47	*	1.56	117.10	-89.00	*	*	*	*	
I47	K1	0.91	2.80  	-40.30	0.23	*	0.26	1.05	;Petit départ sous le méandre principal;
K1	*	0.31	54.70 	5.20  	*	*	*	*	
K1	*	0.34	210.40	-11.30	*	*	*	*	
K1	*	0.26	144.60	83.90 	*	*	*	*	
K1	*	1.05	168.40	-86.90	*	*	*	*	
K1	K2	3.65	144.20	-0.90 	0.24	0.92	0.56	0.97	;Suite étroite boyau imp;
K2	*	0.25	41.60 	4.50  	*	*	*	*	
K2	*	0.92	238.30	4.20  	*	*	*	*	
K2	*	0.56	269.50	83.70 	*	*	*	*	
K2	*	0.98	216.90	-84.00	*	*	*	*	
I47	I48	1.96	330.90	26.80 	0.21	0.44	1.55	1.06	
I48	*	0.21	253.70	6.10  	*	*	*	*	
I48	*	0.44	67.40 	-0.60 	*	*	*	*	
I48	*	1.58	62.30 	79.40 	*	*	*	*	
I48	*	1.07	37.50 	-84.10	*	*	*	*	
I48	I49	1.41	347.30	20.00 	0.69	0.22	2.30	1.65	
I49	*	0.70	209.60	0.40  	*	*	*	*	
I49	*	0.22	36.10 	1.10  	*	*	*	*	
I49	*	2.31	300.10	84.00 	*	*	*	*	
I49	*	1.65	271.30	-87.30	*	*	*	*	
I49	I50	1.54	273.50	45.00 	0.56	0.86	1.28	3.01	
I50	*	0.70	148.00	10.20 	*	*	*	*	
I50	*	0.95	339.10	-7.90 	*	*	*	*	
I50	*	1.29	42.50 	82.50 	*	*	*	*	
I50	*	3.04	213.60	-82.10	*	*	*	*	
I50	I51	3.36	273.10	-13.00	0.51	0.27	0.44	1.89	
I51	*	0.51	127.80	3.90  	*	*	*	*	
I51	*	0.27	312.60	3.50  	*	*	*	*	
I51	*	0.45	164.40	78.20 	*	*	*	*	
I51	*	2.07	141.90	-65.80	*	*	*	*	
I51	I52	3.19	151.60	-1.90 	0.60	0.20	0.81	1.60	
I52	*	0.60	20.10 	3.60  	*	*	*	*	
I52	*	0.23	222.20	13.50 	*	*	*	*	
I52	*	0.82	19.30 	81.10 	*	*	*	*	
I52	*	1.60	112.00	-87.60	*	*	*	*	
I52	I53	1.10	59.70 	36.70 	0.41	*	0.79	2.46	
I53	*	0.66	93.30 	16.70 	*	*	*	*	
I53	*	0.54	243.00	-3.50 	*	*	*	*	
I53	*	0.79	260.40	84.80 	*	*	*	*	
I53	*	2.52	213.50	-77.90	*	*	*	*	
I53	I54	1.33	163.80	17.90 	*	0.59	0.36	2.89	
I54	*	0.23	167.80	6.40  	*	*	*	*	
I54	*	0.60	310.80	-0.10 	*	*	*	*	
I54	*	0.38	349.10	71.70 	*	*	*	*	
I54	*	3.03	250.70	-72.40	*	*	*	*	
I54	I55	3.28	262.60	1.00  	0.56	0.21	0.45	2.53	
I55	*	0.56	157.30	1.20  	*	*	*	*	
I55	*	0.21	346.30	5.40  	*	*	*	*	
I55	*	0.46	159.60	77.00 	*	*	*	*	
I55	*	2.57	245.20	-79.70	*	*	*	*	
I55	I56	1.70	241.60	-6.90 	0.18	0.59	0.84	2.33	
I56	*	0.21	226.80	2.20  	*	*	*	*	
I56	*	0.59	16.40 	-0.50 	*	*	*	*	
I56	*	0.85	62.20 	82.30 	*	*	*	*	
I56	*	2.38	341.40	-78.30	*	*	*	*	
I56	I57	3.29	331.80	11.60 	0.75	0.20	0.49	2.49	
I57	*	0.76	197.50	-0.40 	*	*	*	*	
I57	*	0.23	341.70	-4.30 	*	*	*	*	
I57	*	0.53	208.10	68.70 	*	*	*	*	
I57	*	2.52	208.40	-81.30	*	*	*	*	
I57	I58	3.50	224.90	-8.50 	0.59	0.22	1.44	1.87	
I58	*	0.60	135.00	4.40  	*	*	*	*	
I58	*	0.22	327.30	9.10  	*	*	*	*	
I58	*	1.46	119.00	79.70 	*	*	*	*	
I58	*	1.90	269.50	-80.40	*	*	*	*	
I58	I59	2.52	243.90	11.20 	0.26	0.84	0.77	2.25	
I59	*	0.33	229.70	25.50 	*	*	*	*	
I59	*	0.84	19.00 	1.90  	*	*	*	*	
I59	*	0.77	190.30	88.30 	*	*	*	*	
I59	*	2.26	345.00	-83.80	*	*	*	*	
I59	I60	4.10	339.30	-9.20 	1.11	0.52	1.21	1.39	
I60	*	0.28	281.90	-0.60 	*	*	*	*	
I60	*	0.23	87.70 	-9.70 	*	*	*	*	
I60	*	0.30	68.40 	82.40 	*	*	*	*	
I60	*	0.32	271.90	-76.90	*	*	*	*	
I60	I61	9.47	0.00  	3.30  	0.24	0.19	0.22	0.27	;Boyau impénétrable. ... (0,2 x 0,2....);
I61	*	0.24	280.30	-1.80 	*	*	*	*	
I61	*	0.20	76.70 	4.50  	*	*	*	*	
I61	*	0.22	47.40 	84.10 	*	*	*	*	
I61	*	0.27	304.70	-84.10	*	*	*	*	
I60	*	1.12	263.90	6.30  	*	*	*	*	
I60	*	0.53	81.60 	8.70  	*	*	*	*	
I60	*	1.21	97.90 	87.30 	*	*	*	*	
I60	*	1.39	344.40	-88.70	*	*	*	*	
I60	II1	1.99	175.90	22.30 	*	0.82	1.00	0.28	;II1 marqué ;
II1	*	0.62	184.80	4.20  	*	*	*	*	
II1	*	1.55	348.20	1.40  	*	*	*	*	
II1	*	1.01	248.00	84.00 	*	*	*	*	
II1	*	0.28	155.40	-82.30	*	*	*	*	
II1	II2	2.68	224.40	-7.50 	0.21	0.24	0.32	0.19	;Arrêt sur calcite, Guano, moustiques.... // Fin topo explo 2;
II2	*	0.21	135.70	1.00  	*	*	*	*	
II2	*	0.25	299.70	-3.80 	*	*	*	*	
II2	*	0.32	24.20 	81.50 	*	*	*	*	
II2	*	0.19	123.70	-84.60	*	*	*	*	
    
; ================== CONVERSION INFORMATION =======================
; Visual Topo (TRO) to TEXT (TXT) CONVERSION
; Converted from file: D:\01 Synology Drive [Blade 15]\00 A Classer sur [Cloud]\Grotte En sait tout (39)\Grotte En sait tout 2021 09 30.tro
; Visual Topo (TRO) version was: 5.12
; Date: 01/10/2021  Time: 08:21:42
; Number of created survey sections: 2
; Number of errors and warnings: 0
; All stations were prefixed with: 
